timestamp,filepath,label,color,piece,square_name,square_index,h8_path,g8_path
20250826_155929_534800,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_155929_534800_rot180.png,empty,none,empty,G6,53,,
20250826_155929_534800,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G6_20250826_155929_534800_rot270.png,empty,none,empty,G6,53,,
20250826_155930_743018,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_155930_743018.png,empty,none,empty,G7,54,,
20250826_155930_743018,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_155930_743018_rot90.png,empty,none,empty,G7,54,,
20250826_155930_743018,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_155930_743018_rot180.png,empty,none,empty,G7,54,,
20250826_155930_743018,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/G7_20250826_155930_743018_rot270.png,empty,none,empty,G7,54,,
20250826_155933_932723,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/G8_20250826_155933_932723.png,black_knight,black,N,G8,55,,
20250826_155933_932723,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/G8_20250826_155933_932723_rot90.png,black_knight,black,N,G8,55,,
20250826_155933_932723,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/G8_20250826_155933_932723_rot180.png,black_knight,black,N,G8,55,,
20250826_155933_932723,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/G8_20250826_155933_932723_rot270.png,black_knight,black,N,G8,55,,
20250826_155936_757454,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/H1_20250826_155936_757454.png,white_rook,white,R,H1,56,,
20250826_155936_757454,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/H1_20250826_155936_757454_rot90.png,white_rook,white,R,H1,56,,
20250826_155936_757454,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/H1_20250826_155936_757454_rot180.png,white_rook,white,R,H1,56,,
20250826_155936_757454,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/H1_20250826_155936_757454_rot270.png,white_rook,white,R,H1,56,,
20250826_155938_121251,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_155938_121251.png,empty,none,empty,H2,57,,
20250826_155938_121251,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_155938_121251_rot90.png,empty,none,empty,H2,57,,
20250826_155938_121251,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_155938_121251_rot180.png,empty,none,empty,H2,57,,
20250826_155938_121251,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H2_20250826_155938_121251_rot270.png,empty,none,empty,H2,57,,
20250826_155939_284595,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_155939_284595.png,empty,none,empty,H3,58,,
20250826_155939_284595,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_155939_284595_rot90.png,empty,none,empty,H3,58,,
20250826_155939_284595,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_155939_284595_rot180.png,empty,none,empty,H3,58,,
20250826_155939_284595,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H3_20250826_155939_284595_rot270.png,empty,none,empty,H3,58,,
20250826_155940_370133,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H4_20250826_155940_370133.png,empty,none,empty,H4,59,,
20250826_155940_370133,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H4_20250826_155940_370133_rot90.png,empty,none,empty,H4,59,,
20250826_155940_370133,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H4_20250826_155940_370133_rot180.png,empty,none,empty,H4,59,,
20250826_155940_370133,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H4_20250826_155940_370133_rot270.png,empty,none,empty,H4,59,,
20250826_155941_591227,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H5_20250826_155941_591227.png,empty,none,empty,H5,60,,
20250826_155941_591227,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H5_20250826_155941_591227_rot90.png,empty,none,empty,H5,60,,
20250826_155941_591227,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H5_20250826_155941_591227_rot180.png,empty,none,empty,H5,60,,
20250826_155941_591227,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H5_20250826_155941_591227_rot270.png,empty,none,empty,H5,60,,
20250826_155942_706698,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_155942_706698.png,empty,none,empty,H6,61,,
20250826_155942_706698,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_155942_706698_rot90.png,empty,none,empty,H6,61,,
20250826_155942_706698,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_155942_706698_rot180.png,empty,none,empty,H6,61,,
20250826_155942_706698,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H6_20250826_155942_706698_rot270.png,empty,none,empty,H6,61,,
20250826_155943_824463,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_155943_824463.png,empty,none,empty,H7,62,,
20250826_155943_824463,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_155943_824463_rot90.png,empty,none,empty,H7,62,,
20250826_155943_824463,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_155943_824463_rot180.png,empty,none,empty,H7,62,,
20250826_155943_824463,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/H7_20250826_155943_824463_rot270.png,empty,none,empty,H7,62,,
20250826_155947_124167,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/H8_20250826_155947_124167.png,black_rook,black,R,H8,63,,
20250826_155947_124167,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/H8_20250826_155947_124167_rot90.png,black_rook,black,R,H8,63,,
20250826_155947_124167,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/H8_20250826_155947_124167_rot180.png,black_rook,black,R,H8,63,,
20250826_155947_124167,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/H8_20250826_155947_124167_rot270.png,black_rook,black,R,H8,63,,
20250826_160010_224785,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/A1_20250826_160010_224785.png,white_rook,white,R,A1,0,,
20250826_160010_224785,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/A1_20250826_160010_224785_rot90.png,white_rook,white,R,A1,0,,
20250826_160010_224785,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/A1_20250826_160010_224785_rot180.png,white_rook,white,R,A1,0,,
20250826_160010_224785,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_rook/A1_20250826_160010_224785_rot270.png,white_rook,white,R,A1,0,,
20250826_160011_900765,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_160011_900765.png,empty,none,empty,A2,1,,
20250826_160011_900765,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_160011_900765_rot90.png,empty,none,empty,A2,1,,
20250826_160011_900765,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_160011_900765_rot180.png,empty,none,empty,A2,1,,
20250826_160011_900765,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A2_20250826_160011_900765_rot270.png,empty,none,empty,A2,1,,
20250826_160013_090031,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_160013_090031.png,empty,none,empty,A3,2,,
20250826_160013_090031,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_160013_090031_rot90.png,empty,none,empty,A3,2,,
20250826_160013_090031,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_160013_090031_rot180.png,empty,none,empty,A3,2,,
20250826_160013_090031,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A3_20250826_160013_090031_rot270.png,empty,none,empty,A3,2,,
20250826_160014_292211,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_160014_292211.png,empty,none,empty,A4,3,,
20250826_160014_292211,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_160014_292211_rot90.png,empty,none,empty,A4,3,,
20250826_160014_292211,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_160014_292211_rot180.png,empty,none,empty,A4,3,,
20250826_160014_292211,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A4_20250826_160014_292211_rot270.png,empty,none,empty,A4,3,,
20250826_160015_370585,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A5_20250826_160015_370585.png,empty,none,empty,A5,4,,
20250826_160015_370585,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A5_20250826_160015_370585_rot90.png,empty,none,empty,A5,4,,
20250826_160015_370585,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A5_20250826_160015_370585_rot180.png,empty,none,empty,A5,4,,
20250826_160015_370585,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A5_20250826_160015_370585_rot270.png,empty,none,empty,A5,4,,
20250826_160018_006978,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_160018_006978.png,empty,none,empty,A6,5,,
20250826_160018_006978,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_160018_006978_rot90.png,empty,none,empty,A6,5,,
20250826_160018_006978,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_160018_006978_rot180.png,empty,none,empty,A6,5,,
20250826_160018_006978,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A6_20250826_160018_006978_rot270.png,empty,none,empty,A6,5,,
20250826_160018_919814,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_160018_919814.png,empty,none,empty,A7,6,,
20250826_160018_919814,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_160018_919814_rot90.png,empty,none,empty,A7,6,,
20250826_160018_919814,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_160018_919814_rot180.png,empty,none,empty,A7,6,,
20250826_160018_919814,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/A7_20250826_160018_919814_rot270.png,empty,none,empty,A7,6,,
20250826_160027_206354,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A8_20250826_160027_206354.png,black_rook,black,R,A8,7,,
20250826_160027_206354,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A8_20250826_160027_206354_rot90.png,black_rook,black,R,A8,7,,
20250826_160027_206354,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A8_20250826_160027_206354_rot180.png,black_rook,black,R,A8,7,,
20250826_160027_206354,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_rook/A8_20250826_160027_206354_rot270.png,black_rook,black,R,A8,7,,
20250826_160030_449200,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B1_20250826_160030_449200.png,white_knight,white,N,B1,8,,
20250826_160030_449200,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B1_20250826_160030_449200_rot90.png,white_knight,white,N,B1,8,,
20250826_160030_449200,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B1_20250826_160030_449200_rot180.png,white_knight,white,N,B1,8,,
20250826_160030_449200,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/white_knight/B1_20250826_160030_449200_rot270.png,white_knight,white,N,B1,8,,
20250826_160032_407037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_160032_407037.png,empty,none,empty,B2,9,,
20250826_160032_407037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_160032_407037_rot90.png,empty,none,empty,B2,9,,
20250826_160032_407037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_160032_407037_rot180.png,empty,none,empty,B2,9,,
20250826_160032_407037,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B2_20250826_160032_407037_rot270.png,empty,none,empty,B2,9,,
20250826_160033_277243,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_160033_277243.png,empty,none,empty,B3,10,,
20250826_160033_277243,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_160033_277243_rot90.png,empty,none,empty,B3,10,,
20250826_160033_277243,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_160033_277243_rot180.png,empty,none,empty,B3,10,,
20250826_160033_277243,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B3_20250826_160033_277243_rot270.png,empty,none,empty,B3,10,,
20250826_160034_142277,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_160034_142277.png,empty,none,empty,B4,11,,
20250826_160034_142277,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_160034_142277_rot90.png,empty,none,empty,B4,11,,
20250826_160034_142277,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_160034_142277_rot180.png,empty,none,empty,B4,11,,
20250826_160034_142277,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B4_20250826_160034_142277_rot270.png,empty,none,empty,B4,11,,
20250826_160035_046187,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B5_20250826_160035_046187.png,empty,none,empty,B5,12,,
20250826_160035_046187,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B5_20250826_160035_046187_rot90.png,empty,none,empty,B5,12,,
20250826_160035_046187,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B5_20250826_160035_046187_rot180.png,empty,none,empty,B5,12,,
20250826_160035_046187,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B5_20250826_160035_046187_rot270.png,empty,none,empty,B5,12,,
20250826_160036_296141,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_160036_296141.png,empty,none,empty,B6,13,,
20250826_160036_296141,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_160036_296141_rot90.png,empty,none,empty,B6,13,,
20250826_160036_296141,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_160036_296141_rot180.png,empty,none,empty,B6,13,,
20250826_160036_296141,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B6_20250826_160036_296141_rot270.png,empty,none,empty,B6,13,,
20250826_160037_196565,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_160037_196565.png,empty,none,empty,B7,14,,
20250826_160037_196565,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_160037_196565_rot90.png,empty,none,empty,B7,14,,
20250826_160037_196565,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_160037_196565_rot180.png,empty,none,empty,B7,14,,
20250826_160037_196565,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/empty/B7_20250826_160037_196565_rot270.png,empty,none,empty,B7,14,,
20250826_160039_932592,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B8_20250826_160039_932592.png,black_knight,black,N,B8,15,,
20250826_160039_932592,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B8_20250826_160039_932592_rot90.png,black_knight,black,N,B8,15,,
20250826_160039_932592,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B8_20250826_160039_932592_rot180.png,black_knight,black,N,B8,15,,
20250826_160039_932592,/Users/andredelacruz/Documents/GitHub/cpchess/perception_api/data_refs/black_knight/B8_20250826_160039_932592_rot270.png,black_knight,black,N,B8,15,,
